time_utc,discharge_cfs,unit,approval_status,qualifier,time_local
2018-09-20 07:30:00+00:00,834.0,ft^3/s,Approved,,2018-09-20 03:30:00-04:00
2018-09-20 07:45:00+00:00,828.0,ft^3/s,Approved,,2018-09-20 03:45:00-04:00
2018-09-20 08:00:00+00:00,825.0,ft^3/s,Approved,,2018-09-20 04:00:00-04:00
2018-09-20 08:15:00+00:00,820.0,ft^3/s,Approved,,2018-09-20 04:15:00-04:00
2018-09-20 08:30:00+00:00,817.0,ft^3/s,Approved,,2018-09-20 04:30:00-04:00
2018-09-20 08:45:00+00:00,811.0,ft^3/s,Approved,,2018-09-20 04:45:00-04:00
2018-09-20 09:00:00+00:00,805.0,ft^3/s,Approved,,2018-09-20 05:00:00-04:00
2018-09-20 09:15:00+00:00,802.0,ft^3/s,Approved,,2018-09-20 05:15:00-04:00
2018-09-20 09:30:00+00:00,797.0,ft^3/s,Approved,,2018-09-20 05:30:00-04:00
2018-09-20 09:45:00+00:00,794.0,ft^3/s,Approved,,2018-09-20 05:45:00-04:00
2018-09-20 10:00:00+00:00,788.0,ft^3/s,Approved,,2018-09-20 06:00:00-04:00
2018-09-20 10:15:00+00:00,783.0,ft^3/s,Approved,,2018-09-20 06:15:00-04:00
2018-09-20 10:30:00+00:00,777.0,ft^3/s,Approved,,2018-09-20 06:30:00-04:00
2018-09-20 10:45:00+00:00,774.0,ft^3/s,Approved,,2018-09-20 06:45:00-04:00
2018-09-20 11:00:00+00:00,769.0,ft^3/s,Approved,,2018-09-20 07:00:00-04:00
2018-09-20 11:15:00+00:00,766.0,ft^3/s,Approved,,2018-09-20 07:15:00-04:00
2018-09-20 11:30:00+00:00,763.0,ft^3/s,Approved,,2018-09-20 07:30:00-04:00
2018-09-20 11:45:00+00:00,758.0,ft^3/s,Approved,,2018-09-20 07:45:00-04:00
2018-09-20 12:00:00+00:00,752.0,ft^3/s,Approved,,2018-09-20 08:00:00-04:00
2018-09-20 12:15:00+00:00,748.0,ft^3/s,Approved,,2018-09-20 08:15:00-04:00
2018-09-20 12:30:00+00:00,744.0,ft^3/s,Approved,,2018-09-20 08:30:00-04:00
2018-09-20 12:45:00+00:00,742.0,ft^3/s,Approved,,2018-09-20 08:45:00-04:00
2018-09-20 13:00:00+00:00,737.0,ft^3/s,Approved,,2018-09-20 09:00:00-04:00
2018-09-20 13:15:00+00:00,735.0,ft^3/s,Approved,,2018-09-20 09:15:00-04:00
2018-09-20 13:30:00+00:00,729.0,ft^3/s,Approved,,2018-09-20 09:30:00-04:00
2018-09-20 13:45:00+00:00,727.0,ft^3/s,Approved,,2018-09-20 09:45:00-04:00
2018-09-20 14:00:00+00:00,723.0,ft^3/s,Approved,,2018-09-20 10:00:00-04:00
2018-09-20 14:15:00+00:00,718.0,ft^3/s,Approved,,2018-09-20 10:15:00-04:00
2018-09-20 14:30:00+00:00,714.0,ft^3/s,Approved,,2018-09-20 10:30:00-04:00
2018-09-20 14:45:00+00:00,712.0,ft^3/s,Approved,,2018-09-20 10:45:00-04:00
2018-09-20 15:00:00+00:00,708.0,ft^3/s,Approved,,2018-09-20 11:00:00-04:00
2018-09-20 15:15:00+00:00,704.0,ft^3/s,Approved,,2018-09-20 11:15:00-04:00
2018-09-20 15:30:00+00:00,700.0,ft^3/s,Approved,,2018-09-20 11:30:00-04:00
2018-09-20 15:45:00+00:00,698.0,ft^3/s,Approved,,2018-09-20 11:45:00-04:00
2018-09-20 16:00:00+00:00,694.0,ft^3/s,Approved,,2018-09-20 12:00:00-04:00
2018-09-20 16:15:00+00:00,688.0,ft^3/s,Approved,,2018-09-20 12:15:00-04:00
2018-09-20 16:30:00+00:00,685.0,ft^3/s,Approved,,2018-09-20 12:30:00-04:00
2018-09-20 16:45:00+00:00,684.0,ft^3/s,Approved,,2018-09-20 12:45:00-04:00
2018-09-20 17:00:00+00:00,681.0,ft^3/s,Approved,,2018-09-20 13:00:00-04:00
2018-09-20 17:15:00+00:00,678.0,ft^3/s,Approved,,2018-09-20 13:15:00-04:00
2018-09-20 17:30:00+00:00,675.0,ft^3/s,Approved,,2018-09-20 13:30:00-04:00
2018-09-20 17:45:00+00:00,672.0,ft^3/s,Approved,,2018-09-20 13:45:00-04:00
2018-09-20 18:00:00+00:00,669.0,ft^3/s,Approved,,2018-09-20 14:00:00-04:00
2018-09-20 18:15:00+00:00,666.0,ft^3/s,Approved,,2018-09-20 14:15:00-04:00
2018-09-20 18:30:00+00:00,663.0,ft^3/s,Approved,,2018-09-20 14:30:00-04:00
2018-09-20 18:45:00+00:00,661.0,ft^3/s,Approved,,2018-09-20 14:45:00-04:00
2018-09-20 19:00:00+00:00,658.0,ft^3/s,Approved,,2018-09-20 15:00:00-04:00
2018-09-20 19:15:00+00:00,655.0,ft^3/s,Approved,,2018-09-20 15:15:00-04:00
2018-09-20 19:30:00+00:00,650.0,ft^3/s,Approved,,2018-09-20 15:30:00-04:00
2018-09-20 19:45:00+00:00,648.0,ft^3/s,Approved,,2018-09-20 15:45:00-04:00
2018-09-20 20:00:00+00:00,645.0,ft^3/s,Approved,,2018-09-20 16:00:00-04:00
2018-09-20 20:15:00+00:00,642.0,ft^3/s,Approved,,2018-09-20 16:15:00-04:00
2018-09-20 20:30:00+00:00,639.0,ft^3/s,Approved,,2018-09-20 16:30:00-04:00
2018-09-20 20:45:00+00:00,635.0,ft^3/s,Approved,,2018-09-20 16:45:00-04:00
2018-09-20 21:30:00+00:00,623.0,ft^3/s,Approved,,2018-09-20 17:30:00-04:00
2018-09-20 21:45:00+00:00,622.0,ft^3/s,Approved,,2018-09-20 17:45:00-04:00
2018-09-20 22:00:00+00:00,612.0,ft^3/s,Approved,,2018-09-20 18:00:00-04:00
2018-09-20 22:15:00+00:00,615.0,ft^3/s,Approved,,2018-09-20 18:15:00-04:00
2018-09-20 22:30:00+00:00,611.0,ft^3/s,Approved,,2018-09-20 18:30:00-04:00
2018-09-20 22:45:00+00:00,606.0,ft^3/s,Approved,,2018-09-20 18:45:00-04:00
2018-09-20 23:30:00+00:00,595.0,ft^3/s,Approved,,2018-09-20 19:30:00-04:00
2018-09-20 23:45:00+00:00,591.0,ft^3/s,Approved,,2018-09-20 19:45:00-04:00
2018-09-21 01:00:00+00:00,570.0,ft^3/s,Approved,,2018-09-20 21:00:00-04:00
2018-09-21 03:00:00+00:00,533.0,ft^3/s,Approved,,2018-09-20 23:00:00-04:00
2018-09-21 05:00:00+00:00,490.0,ft^3/s,Approved,,2018-09-21 01:00:00-04:00
2018-09-21 07:00:00+00:00,432.0,ft^3/s,Approved,,2018-09-21 03:00:00-04:00
2018-09-21 09:00:00+00:00,364.0,ft^3/s,Approved,,2018-09-21 05:00:00-04:00
2018-09-21 11:00:00+00:00,306.0,ft^3/s,Approved,,2018-09-21 07:00:00-04:00
2018-09-21 13:00:00+00:00,262.0,ft^3/s,Approved,,2018-09-21 09:00:00-04:00
2018-09-21 13:15:00+00:00,259.0,ft^3/s,Approved,,2018-09-21 09:15:00-04:00
2018-09-21 13:30:00+00:00,254.0,ft^3/s,Approved,,2018-09-21 09:30:00-04:00
2018-09-21 13:45:00+00:00,251.0,ft^3/s,Approved,,2018-09-21 09:45:00-04:00
2018-09-21 14:00:00+00:00,248.0,ft^3/s,Approved,,2018-09-21 10:00:00-04:00
2018-09-21 14:15:00+00:00,245.0,ft^3/s,Approved,,2018-09-21 10:15:00-04:00
2018-09-21 14:30:00+00:00,243.0,ft^3/s,Approved,,2018-09-21 10:30:00-04:00
2018-09-21 14:45:00+00:00,240.0,ft^3/s,Approved,,2018-09-21 10:45:00-04:00
2018-09-21 15:00:00+00:00,238.0,ft^3/s,Approved,,2018-09-21 11:00:00-04:00
2018-09-21 15:15:00+00:00,236.0,ft^3/s,Approved,,2018-09-21 11:15:00-04:00
2018-09-21 15:30:00+00:00,233.0,ft^3/s,Approved,,2018-09-21 11:30:00-04:00
2018-09-21 15:45:00+00:00,232.0,ft^3/s,Approved,,2018-09-21 11:45:00-04:00
2018-09-21 16:00:00+00:00,230.0,ft^3/s,Approved,,2018-09-21 12:00:00-04:00
2018-09-21 16:15:00+00:00,228.0,ft^3/s,Approved,,2018-09-21 12:15:00-04:00
2018-09-21 16:30:00+00:00,227.0,ft^3/s,Approved,,2018-09-21 12:30:00-04:00
2018-09-21 16:45:00+00:00,225.0,ft^3/s,Approved,,2018-09-21 12:45:00-04:00
2018-09-21 17:00:00+00:00,223.0,ft^3/s,Approved,,2018-09-21 13:00:00-04:00
2018-09-21 17:15:00+00:00,222.0,ft^3/s,Approved,,2018-09-21 13:15:00-04:00
2018-09-21 17:30:00+00:00,220.0,ft^3/s,Approved,,2018-09-21 13:30:00-04:00
2018-09-21 17:45:00+00:00,219.0,ft^3/s,Approved,,2018-09-21 13:45:00-04:00
2018-09-21 18:00:00+00:00,217.0,ft^3/s,Approved,,2018-09-21 14:00:00-04:00
2018-09-21 18:15:00+00:00,216.0,ft^3/s,Approved,,2018-09-21 14:15:00-04:00
2018-09-21 18:30:00+00:00,214.0,ft^3/s,Approved,,2018-09-21 14:30:00-04:00
2018-09-21 18:45:00+00:00,213.0,ft^3/s,Approved,,2018-09-21 14:45:00-04:00
2018-09-21 19:00:00+00:00,212.0,ft^3/s,Approved,,2018-09-21 15:00:00-04:00
2018-09-21 19:15:00+00:00,211.0,ft^3/s,Approved,,2018-09-21 15:15:00-04:00
2018-09-21 19:30:00+00:00,209.0,ft^3/s,Approved,,2018-09-21 15:30:00-04:00
2018-09-21 19:45:00+00:00,208.0,ft^3/s,Approved,,2018-09-21 15:45:00-04:00
2018-09-21 20:00:00+00:00,207.0,ft^3/s,Approved,,2018-09-21 16:00:00-04:00
2018-09-21 20:15:00+00:00,205.0,ft^3/s,Approved,,2018-09-21 16:15:00-04:00
2018-09-21 20:30:00+00:00,203.0,ft^3/s,Approved,,2018-09-21 16:30:00-04:00
2018-09-21 20:45:00+00:00,202.0,ft^3/s,Approved,,2018-09-21 16:45:00-04:00
2018-09-21 21:00:00+00:00,200.0,ft^3/s,Approved,,2018-09-21 17:00:00-04:00
2018-09-21 21:15:00+00:00,199.0,ft^3/s,Approved,,2018-09-21 17:15:00-04:00
2018-09-21 21:30:00+00:00,197.0,ft^3/s,Approved,,2018-09-21 17:30:00-04:00
2018-09-21 21:45:00+00:00,196.0,ft^3/s,Approved,,2018-09-21 17:45:00-04:00
2018-09-21 22:00:00+00:00,195.0,ft^3/s,Approved,,2018-09-21 18:00:00-04:00
2018-09-21 22:15:00+00:00,194.0,ft^3/s,Approved,,2018-09-21 18:15:00-04:00
2018-09-21 22:30:00+00:00,192.0,ft^3/s,Approved,,2018-09-21 18:30:00-04:00
2018-09-21 22:45:00+00:00,191.0,ft^3/s,Approved,,2018-09-21 18:45:00-04:00
2018-09-21 23:00:00+00:00,190.0,ft^3/s,Approved,,2018-09-21 19:00:00-04:00
2018-09-21 23:15:00+00:00,189.0,ft^3/s,Approved,,2018-09-21 19:15:00-04:00
2018-09-21 23:30:00+00:00,188.0,ft^3/s,Approved,,2018-09-21 19:30:00-04:00
2018-09-21 23:45:00+00:00,187.0,ft^3/s,Approved,,2018-09-21 19:45:00-04:00
2018-09-22 00:00:00+00:00,186.0,ft^3/s,Approved,,2018-09-21 20:00:00-04:00
2018-09-22 00:15:00+00:00,186.0,ft^3/s,Approved,,2018-09-21 20:15:00-04:00
2018-09-22 00:30:00+00:00,185.0,ft^3/s,Approved,,2018-09-21 20:30:00-04:00
2018-09-22 00:45:00+00:00,184.0,ft^3/s,Approved,,2018-09-21 20:45:00-04:00
2018-09-22 01:00:00+00:00,184.0,ft^3/s,Approved,,2018-09-21 21:00:00-04:00
2018-09-22 01:15:00+00:00,183.0,ft^3/s,Approved,,2018-09-21 21:15:00-04:00
2018-09-22 01:30:00+00:00,182.0,ft^3/s,Approved,,2018-09-21 21:30:00-04:00
2018-09-22 01:45:00+00:00,182.0,ft^3/s,Approved,,2018-09-21 21:45:00-04:00
2018-09-22 02:00:00+00:00,181.0,ft^3/s,Approved,,2018-09-21 22:00:00-04:00
2018-09-22 02:15:00+00:00,180.0,ft^3/s,Approved,,2018-09-21 22:15:00-04:00
2018-09-22 02:30:00+00:00,179.0,ft^3/s,Approved,,2018-09-21 22:30:00-04:00
2018-09-22 02:45:00+00:00,179.0,ft^3/s,Approved,,2018-09-21 22:45:00-04:00
2018-09-22 03:00:00+00:00,178.0,ft^3/s,Approved,,2018-09-21 23:00:00-04:00
2018-09-22 03:15:00+00:00,178.0,ft^3/s,Approved,,2018-09-21 23:15:00-04:00
2018-09-22 03:30:00+00:00,177.0,ft^3/s,Approved,,2018-09-21 23:30:00-04:00
2018-09-22 03:45:00+00:00,177.0,ft^3/s,Approved,,2018-09-21 23:45:00-04:00
2018-09-22 04:00:00+00:00,176.0,ft^3/s,Approved,,2018-09-22 00:00:00-04:00
2018-09-22 04:15:00+00:00,176.0,ft^3/s,Approved,,2018-09-22 00:15:00-04:00
2018-09-22 04:30:00+00:00,175.0,ft^3/s,Approved,,2018-09-22 00:30:00-04:00
2018-09-22 04:45:00+00:00,174.0,ft^3/s,Approved,,2018-09-22 00:45:00-04:00
2018-09-22 05:00:00+00:00,174.0,ft^3/s,Approved,,2018-09-22 01:00:00-04:00
2018-09-22 05:15:00+00:00,173.0,ft^3/s,Approved,,2018-09-22 01:15:00-04:00
2018-09-22 05:30:00+00:00,173.0,ft^3/s,Approved,,2018-09-22 01:30:00-04:00
2018-09-22 05:45:00+00:00,172.0,ft^3/s,Approved,,2018-09-22 01:45:00-04:00
2018-09-22 06:00:00+00:00,171.0,ft^3/s,Approved,,2018-09-22 02:00:00-04:00
2018-09-22 06:15:00+00:00,171.0,ft^3/s,Approved,,2018-09-22 02:15:00-04:00
2018-09-22 06:30:00+00:00,170.0,ft^3/s,Approved,,2018-09-22 02:30:00-04:00
2018-09-22 06:45:00+00:00,169.0,ft^3/s,Approved,,2018-09-22 02:45:00-04:00
2018-09-22 07:00:00+00:00,169.0,ft^3/s,Approved,,2018-09-22 03:00:00-04:00
2018-09-22 07:15:00+00:00,168.0,ft^3/s,Approved,,2018-09-22 03:15:00-04:00
2018-09-22 07:30:00+00:00,167.0,ft^3/s,Approved,,2018-09-22 03:30:00-04:00
2018-09-22 07:45:00+00:00,167.0,ft^3/s,Approved,,2018-09-22 03:45:00-04:00
2018-09-22 08:00:00+00:00,166.0,ft^3/s,Approved,,2018-09-22 04:00:00-04:00
2018-09-22 08:15:00+00:00,166.0,ft^3/s,Approved,,2018-09-22 04:15:00-04:00
2018-09-22 08:30:00+00:00,165.0,ft^3/s,Approved,,2018-09-22 04:30:00-04:00
2018-09-22 08:45:00+00:00,165.0,ft^3/s,Approved,,2018-09-22 04:45:00-04:00
2018-09-22 09:00:00+00:00,165.0,ft^3/s,Approved,,2018-09-22 05:00:00-04:00
2018-09-22 09:15:00+00:00,164.0,ft^3/s,Approved,,2018-09-22 05:15:00-04:00
2018-09-22 09:30:00+00:00,164.0,ft^3/s,Approved,,2018-09-22 05:30:00-04:00
2018-09-22 09:45:00+00:00,164.0,ft^3/s,Approved,,2018-09-22 05:45:00-04:00
2018-09-22 10:00:00+00:00,163.0,ft^3/s,Approved,,2018-09-22 06:00:00-04:00
2018-09-22 10:15:00+00:00,162.0,ft^3/s,Approved,,2018-09-22 06:15:00-04:00
2018-09-22 10:30:00+00:00,161.0,ft^3/s,Approved,,2018-09-22 06:30:00-04:00
2018-09-22 10:45:00+00:00,161.0,ft^3/s,Approved,,2018-09-22 06:45:00-04:00
2018-09-22 11:00:00+00:00,160.0,ft^3/s,Approved,,2018-09-22 07:00:00-04:00
2018-09-22 11:15:00+00:00,159.0,ft^3/s,Approved,,2018-09-22 07:15:00-04:00
2018-09-22 11:30:00+00:00,158.0,ft^3/s,Approved,,2018-09-22 07:30:00-04:00
2018-09-22 11:45:00+00:00,158.0,ft^3/s,Approved,,2018-09-22 07:45:00-04:00
2018-09-22 12:00:00+00:00,157.0,ft^3/s,Approved,,2018-09-22 08:00:00-04:00
2018-09-22 12:15:00+00:00,157.0,ft^3/s,Approved,,2018-09-22 08:15:00-04:00
2018-09-22 12:30:00+00:00,156.0,ft^3/s,Approved,,2018-09-22 08:30:00-04:00
2018-09-22 12:45:00+00:00,156.0,ft^3/s,Approved,,2018-09-22 08:45:00-04:00
2018-09-22 13:00:00+00:00,155.0,ft^3/s,Approved,,2018-09-22 09:00:00-04:00
2018-09-22 13:15:00+00:00,155.0,ft^3/s,Approved,,2018-09-22 09:15:00-04:00
2018-09-22 13:30:00+00:00,155.0,ft^3/s,Approved,,2018-09-22 09:30:00-04:00
2018-09-22 13:45:00+00:00,154.0,ft^3/s,Approved,,2018-09-22 09:45:00-04:00
2018-09-22 14:00:00+00:00,154.0,ft^3/s,Approved,,2018-09-22 10:00:00-04:00
2018-09-22 14:15:00+00:00,154.0,ft^3/s,Approved,,2018-09-22 10:15:00-04:00
2018-09-22 14:30:00+00:00,153.0,ft^3/s,Approved,,2018-09-22 10:30:00-04:00
2018-09-22 14:45:00+00:00,153.0,ft^3/s,Approved,,2018-09-22 10:45:00-04:00
2018-09-22 15:00:00+00:00,152.0,ft^3/s,Approved,,2018-09-22 11:00:00-04:00
2018-09-22 15:15:00+00:00,152.0,ft^3/s,Approved,,2018-09-22 11:15:00-04:00
2018-09-22 15:30:00+00:00,152.0,ft^3/s,Approved,,2018-09-22 11:30:00-04:00
2018-09-22 15:45:00+00:00,151.0,ft^3/s,Approved,,2018-09-22 11:45:00-04:00
2018-09-22 16:00:00+00:00,151.0,ft^3/s,Approved,,2018-09-22 12:00:00-04:00
2018-09-22 16:15:00+00:00,151.0,ft^3/s,Approved,,2018-09-22 12:15:00-04:00
2018-09-22 16:30:00+00:00,151.0,ft^3/s,Approved,,2018-09-22 12:30:00-04:00
2018-09-22 16:45:00+00:00,150.0,ft^3/s,Approved,,2018-09-22 12:45:00-04:00
2018-09-22 17:00:00+00:00,150.0,ft^3/s,Approved,,2018-09-22 13:00:00-04:00
2018-09-22 17:15:00+00:00,150.0,ft^3/s,Approved,,2018-09-22 13:15:00-04:00
2018-09-22 17:30:00+00:00,150.0,ft^3/s,Approved,,2018-09-22 13:30:00-04:00
2018-09-22 17:45:00+00:00,150.0,ft^3/s,Approved,,2018-09-22 13:45:00-04:00
2018-09-22 18:00:00+00:00,149.0,ft^3/s,Approved,,2018-09-22 14:00:00-04:00
2018-09-22 18:15:00+00:00,149.0,ft^3/s,Approved,,2018-09-22 14:15:00-04:00
2018-09-22 18:30:00+00:00,148.0,ft^3/s,Approved,,2018-09-22 14:30:00-04:00
2018-09-22 18:45:00+00:00,148.0,ft^3/s,Approved,,2018-09-22 14:45:00-04:00
2018-09-22 19:00:00+00:00,148.0,ft^3/s,Approved,,2018-09-22 15:00:00-04:00
2018-09-22 19:15:00+00:00,147.0,ft^3/s,Approved,,2018-09-22 15:15:00-04:00
2018-09-22 19:30:00+00:00,147.0,ft^3/s,Approved,,2018-09-22 15:30:00-04:00
2018-09-22 19:45:00+00:00,147.0,ft^3/s,Approved,,2018-09-22 15:45:00-04:00
2018-09-22 20:00:00+00:00,146.0,ft^3/s,Approved,,2018-09-22 16:00:00-04:00
2018-09-22 20:15:00+00:00,146.0,ft^3/s,Approved,,2018-09-22 16:15:00-04:00
2018-09-22 20:30:00+00:00,146.0,ft^3/s,Approved,,2018-09-22 16:30:00-04:00
2018-09-22 20:45:00+00:00,146.0,ft^3/s,Approved,,2018-09-22 16:45:00-04:00
2018-09-22 21:00:00+00:00,145.0,ft^3/s,Approved,,2018-09-22 17:00:00-04:00
2018-09-22 21:15:00+00:00,145.0,ft^3/s,Approved,,2018-09-22 17:15:00-04:00
2018-09-22 21:30:00+00:00,144.0,ft^3/s,Approved,,2018-09-22 17:30:00-04:00
2018-09-22 21:45:00+00:00,144.0,ft^3/s,Approved,,2018-09-22 17:45:00-04:00
2018-09-22 22:00:00+00:00,143.0,ft^3/s,Approved,,2018-09-22 18:00:00-04:00
2018-09-22 22:15:00+00:00,143.0,ft^3/s,Approved,,2018-09-22 18:15:00-04:00
2018-09-22 22:30:00+00:00,143.0,ft^3/s,Approved,,2018-09-22 18:30:00-04:00
2018-09-22 22:45:00+00:00,142.0,ft^3/s,Approved,,2018-09-22 18:45:00-04:00
2018-09-22 23:00:00+00:00,142.0,ft^3/s,Approved,,2018-09-22 19:00:00-04:00
2018-09-22 23:15:00+00:00,141.0,ft^3/s,Approved,,2018-09-22 19:15:00-04:00
2018-09-22 23:30:00+00:00,141.0,ft^3/s,Approved,,2018-09-22 19:30:00-04:00
2018-09-22 23:45:00+00:00,140.0,ft^3/s,Approved,,2018-09-22 19:45:00-04:00
2018-09-23 00:00:00+00:00,140.0,ft^3/s,Approved,,2018-09-22 20:00:00-04:00
2018-09-23 00:15:00+00:00,139.0,ft^3/s,Approved,,2018-09-22 20:15:00-04:00
2018-09-23 00:30:00+00:00,139.0,ft^3/s,Approved,,2018-09-22 20:30:00-04:00
2018-09-23 00:45:00+00:00,139.0,ft^3/s,Approved,,2018-09-22 20:45:00-04:00
2018-09-23 01:00:00+00:00,139.0,ft^3/s,Approved,,2018-09-22 21:00:00-04:00
2018-09-23 01:15:00+00:00,139.0,ft^3/s,Approved,,2018-09-22 21:15:00-04:00
2018-09-23 01:30:00+00:00,138.0,ft^3/s,Approved,,2018-09-22 21:30:00-04:00
2018-09-23 01:45:00+00:00,138.0,ft^3/s,Approved,,2018-09-22 21:45:00-04:00
2018-09-23 02:00:00+00:00,137.0,ft^3/s,Approved,,2018-09-22 22:00:00-04:00
2018-09-23 02:15:00+00:00,137.0,ft^3/s,Approved,,2018-09-22 22:15:00-04:00
2018-09-23 02:30:00+00:00,137.0,ft^3/s,Approved,,2018-09-22 22:30:00-04:00
2018-09-23 02:45:00+00:00,137.0,ft^3/s,Approved,,2018-09-22 22:45:00-04:00
2018-09-23 03:00:00+00:00,136.0,ft^3/s,Approved,,2018-09-22 23:00:00-04:00
2018-09-23 03:15:00+00:00,136.0,ft^3/s,Approved,,2018-09-22 23:15:00-04:00
2018-09-23 03:30:00+00:00,135.0,ft^3/s,Approved,,2018-09-22 23:30:00-04:00
2018-09-23 03:45:00+00:00,135.0,ft^3/s,Approved,,2018-09-22 23:45:00-04:00
2018-09-23 04:00:00+00:00,135.0,ft^3/s,Approved,,2018-09-23 00:00:00-04:00
2018-09-23 04:15:00+00:00,134.0,ft^3/s,Approved,,2018-09-23 00:15:00-04:00
2018-09-23 04:30:00+00:00,134.0,ft^3/s,Approved,,2018-09-23 00:30:00-04:00
2018-09-23 04:45:00+00:00,134.0,ft^3/s,Approved,,2018-09-23 00:45:00-04:00
2018-09-23 05:00:00+00:00,133.0,ft^3/s,Approved,,2018-09-23 01:00:00-04:00
2018-09-23 05:15:00+00:00,133.0,ft^3/s,Approved,,2018-09-23 01:15:00-04:00
2018-09-23 05:30:00+00:00,133.0,ft^3/s,Approved,,2018-09-23 01:30:00-04:00
2018-09-23 05:45:00+00:00,132.0,ft^3/s,Approved,,2018-09-23 01:45:00-04:00
2018-09-23 06:00:00+00:00,132.0,ft^3/s,Approved,,2018-09-23 02:00:00-04:00
2018-09-23 06:15:00+00:00,132.0,ft^3/s,Approved,,2018-09-23 02:15:00-04:00
2018-09-23 06:30:00+00:00,132.0,ft^3/s,Approved,,2018-09-23 02:30:00-04:00
2018-09-23 06:45:00+00:00,132.0,ft^3/s,Approved,,2018-09-23 02:45:00-04:00
2018-09-23 07:00:00+00:00,131.0,ft^3/s,Approved,,2018-09-23 03:00:00-04:00
2018-09-23 07:15:00+00:00,131.0,ft^3/s,Approved,,2018-09-23 03:15:00-04:00
2018-09-23 07:30:00+00:00,130.0,ft^3/s,Approved,,2018-09-23 03:30:00-04:00
2018-09-23 07:45:00+00:00,130.0,ft^3/s,Approved,,2018-09-23 03:45:00-04:00
2018-09-23 08:00:00+00:00,130.0,ft^3/s,Approved,,2018-09-23 04:00:00-04:00
2018-09-23 08:15:00+00:00,130.0,ft^3/s,Approved,,2018-09-23 04:15:00-04:00
2018-09-23 08:30:00+00:00,129.0,ft^3/s,Approved,,2018-09-23 04:30:00-04:00
2018-09-23 08:45:00+00:00,129.0,ft^3/s,Approved,,2018-09-23 04:45:00-04:00
2018-09-23 09:00:00+00:00,128.0,ft^3/s,Approved,,2018-09-23 05:00:00-04:00
2018-09-23 09:15:00+00:00,128.0,ft^3/s,Approved,,2018-09-23 05:15:00-04:00
2018-09-23 09:30:00+00:00,128.0,ft^3/s,Approved,,2018-09-23 05:30:00-04:00
2018-09-23 09:45:00+00:00,128.0,ft^3/s,Approved,,2018-09-23 05:45:00-04:00
2018-09-23 10:00:00+00:00,127.0,ft^3/s,Approved,,2018-09-23 06:00:00-04:00
2018-09-23 10:15:00+00:00,127.0,ft^3/s,Approved,,2018-09-23 06:15:00-04:00
2018-09-23 10:30:00+00:00,126.0,ft^3/s,Approved,,2018-09-23 06:30:00-04:00
2018-09-23 10:45:00+00:00,126.0,ft^3/s,Approved,,2018-09-23 06:45:00-04:00
2018-09-23 11:00:00+00:00,126.0,ft^3/s,Approved,,2018-09-23 07:00:00-04:00
2018-09-23 11:15:00+00:00,126.0,ft^3/s,Approved,,2018-09-23 07:15:00-04:00
2018-09-23 11:30:00+00:00,126.0,ft^3/s,Approved,,2018-09-23 07:30:00-04:00
2018-09-23 11:45:00+00:00,126.0,ft^3/s,Approved,,2018-09-23 07:45:00-04:00
2018-09-23 12:00:00+00:00,125.0,ft^3/s,Approved,,2018-09-23 08:00:00-04:00
2018-09-23 12:15:00+00:00,125.0,ft^3/s,Approved,,2018-09-23 08:15:00-04:00
2018-09-23 12:30:00+00:00,125.0,ft^3/s,Approved,,2018-09-23 08:30:00-04:00
2018-09-23 12:45:00+00:00,124.0,ft^3/s,Approved,,2018-09-23 08:45:00-04:00
2018-09-23 13:00:00+00:00,124.0,ft^3/s,Approved,,2018-09-23 09:00:00-04:00
2018-09-23 13:15:00+00:00,124.0,ft^3/s,Approved,,2018-09-23 09:15:00-04:00
2018-09-23 13:30:00+00:00,123.0,ft^3/s,Approved,,2018-09-23 09:30:00-04:00
2018-09-23 13:45:00+00:00,123.0,ft^3/s,Approved,,2018-09-23 09:45:00-04:00
2018-09-23 14:00:00+00:00,123.0,ft^3/s,Approved,,2018-09-23 10:00:00-04:00
2018-09-23 14:15:00+00:00,123.0,ft^3/s,Approved,,2018-09-23 10:15:00-04:00
2018-09-23 14:30:00+00:00,122.0,ft^3/s,Approved,,2018-09-23 10:30:00-04:00
2018-09-23 14:45:00+00:00,122.0,ft^3/s,Approved,,2018-09-23 10:45:00-04:00
2018-09-23 15:00:00+00:00,122.0,ft^3/s,Approved,,2018-09-23 11:00:00-04:00
2018-09-23 15:15:00+00:00,122.0,ft^3/s,Approved,,2018-09-23 11:15:00-04:00
2018-09-23 15:30:00+00:00,122.0,ft^3/s,Approved,,2018-09-23 11:30:00-04:00
2018-09-23 15:45:00+00:00,122.0,ft^3/s,Approved,,2018-09-23 11:45:00-04:00
2018-09-23 16:00:00+00:00,121.0,ft^3/s,Approved,,2018-09-23 12:00:00-04:00
2018-09-23 16:15:00+00:00,121.0,ft^3/s,Approved,,2018-09-23 12:15:00-04:00
2018-09-23 16:30:00+00:00,121.0,ft^3/s,Approved,,2018-09-23 12:30:00-04:00
2018-09-23 16:45:00+00:00,121.0,ft^3/s,Approved,,2018-09-23 12:45:00-04:00
2018-09-23 17:00:00+00:00,121.0,ft^3/s,Approved,,2018-09-23 13:00:00-04:00
2018-09-23 17:15:00+00:00,121.0,ft^3/s,Approved,,2018-09-23 13:15:00-04:00
2018-09-23 17:30:00+00:00,121.0,ft^3/s,Approved,,2018-09-23 13:30:00-04:00
