site_id,site_name,time_utc,time_local,discharge_cfs,unit,parameter_code,approval_status,qualifier
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 15:15:00+00:00,2018-09-22 11:15:00-04:00,1350.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 15:30:00+00:00,2018-09-22 11:30:00-04:00,1340.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 15:45:00+00:00,2018-09-22 11:45:00-04:00,1330.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 16:00:00+00:00,2018-09-22 12:00:00-04:00,1330.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 16:15:00+00:00,2018-09-22 12:15:00-04:00,1320.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 16:30:00+00:00,2018-09-22 12:30:00-04:00,1320.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 16:45:00+00:00,2018-09-22 12:45:00-04:00,1300.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 17:00:00+00:00,2018-09-22 13:00:00-04:00,1300.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 17:15:00+00:00,2018-09-22 13:15:00-04:00,1290.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 17:30:00+00:00,2018-09-22 13:30:00-04:00,1290.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 17:45:00+00:00,2018-09-22 13:45:00-04:00,1280.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 18:00:00+00:00,2018-09-22 14:00:00-04:00,1270.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 18:15:00+00:00,2018-09-22 14:15:00-04:00,1270.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 18:30:00+00:00,2018-09-22 14:30:00-04:00,1260.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 18:45:00+00:00,2018-09-22 14:45:00-04:00,1260.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 19:00:00+00:00,2018-09-22 15:00:00-04:00,1240.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 19:15:00+00:00,2018-09-22 15:15:00-04:00,1240.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 19:30:00+00:00,2018-09-22 15:30:00-04:00,1240.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 19:45:00+00:00,2018-09-22 15:45:00-04:00,1230.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 20:00:00+00:00,2018-09-22 16:00:00-04:00,1230.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 20:15:00+00:00,2018-09-22 16:15:00-04:00,1220.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 20:30:00+00:00,2018-09-22 16:30:00-04:00,1210.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 20:45:00+00:00,2018-09-22 16:45:00-04:00,1210.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 21:00:00+00:00,2018-09-22 17:00:00-04:00,1200.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 21:15:00+00:00,2018-09-22 17:15:00-04:00,1190.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 21:30:00+00:00,2018-09-22 17:30:00-04:00,1190.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 21:45:00+00:00,2018-09-22 17:45:00-04:00,1180.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 22:00:00+00:00,2018-09-22 18:00:00-04:00,1180.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 22:15:00+00:00,2018-09-22 18:15:00-04:00,1170.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 22:30:00+00:00,2018-09-22 18:30:00-04:00,1170.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 22:45:00+00:00,2018-09-22 18:45:00-04:00,1160.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 23:00:00+00:00,2018-09-22 19:00:00-04:00,1150.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 23:15:00+00:00,2018-09-22 19:15:00-04:00,1150.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 23:30:00+00:00,2018-09-22 19:30:00-04:00,1140.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 23:45:00+00:00,2018-09-22 19:45:00-04:00,1140.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 00:00:00+00:00,2018-09-22 20:00:00-04:00,1130.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 00:15:00+00:00,2018-09-22 20:15:00-04:00,1130.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 00:30:00+00:00,2018-09-22 20:30:00-04:00,1120.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 00:45:00+00:00,2018-09-22 20:45:00-04:00,1110.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 01:00:00+00:00,2018-09-22 21:00:00-04:00,1110.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 01:15:00+00:00,2018-09-22 21:15:00-04:00,1110.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 01:30:00+00:00,2018-09-22 21:30:00-04:00,1100.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 01:45:00+00:00,2018-09-22 21:45:00-04:00,1090.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 02:00:00+00:00,2018-09-22 22:00:00-04:00,1090.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 02:15:00+00:00,2018-09-22 22:15:00-04:00,1080.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 02:30:00+00:00,2018-09-22 22:30:00-04:00,1080.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 02:45:00+00:00,2018-09-22 22:45:00-04:00,1070.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 03:00:00+00:00,2018-09-22 23:00:00-04:00,1060.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 03:15:00+00:00,2018-09-22 23:15:00-04:00,1060.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 03:30:00+00:00,2018-09-22 23:30:00-04:00,1050.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 03:45:00+00:00,2018-09-22 23:45:00-04:00,1050.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-23 04:00:00+00:00,2018-09-23 00:00:00-04:00,1040.0,ft^3/s,00060,Approved,
